"exercicio","Esfera_cod","Esfera_desc","Orgao_cod","Orgao_desc","UO_cod","UO_desc","Funcao_cod","Funcao_desc","Subfuncao_cod","Subfuncao_desc","Programa_cod","Programa_desc","Acao_cod","Acao_desc","Subtitulo_cod","Subtitulo_desc","PlanoOrcamentario_cod","PlanoOrcamentario_desc","Fonte_cod","Fonte_desc","GND_cod","GND_desc","ModalidadeAplicacao_cod","ModalidadeAplicacao_desc","IdUso_cod","IdUso_desc","ResultadoPrimario_cod","ResultadoPrimario_desc","ploa","loa"
"2026","10","Orçamento Fiscal","51000","Ministério do Esporte","51101","Ministério do Esporte - Administração Direta","27","Desporto e Lazer","811","Desporto de Rendimento","5126","Esporte para a Vida","20JO","Promoção e Apoio ao Desenvolvimento do Futebol Feminino e Masculino e à Defesa dos Direitos do Torcedor","0051","No Estado de Mato Grosso","0000","Promoção e Apoio ao Desenvolvimento do Futebol Feminino e Masculino e à Defesa dos Direitos do Torcedor - Despesas Diversas","1000","Recursos Livres da União","3","Outras Despesas Correntes","99","A DEFINIR","0","Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,2e+06
"2026","10","Orçamento Fiscal","26000","Ministério da Educação","26235","Universidade Federal de Goiás","28","Encargos Especiais","846","Outros Encargos Especiais","0910","Operações Especiais: Gestão da Participação em Organismos e Entidades Nacionais e Internacionais","00UU","Contribuições Regulares a Organismos Internacionais de Direito Privado sem Exigência de Programação Específica","0002","Exterior","0013","Contribuição à Associação Universitária Iberoamericana de Pós-Graduação (AUIP)","1000","Recursos Livres da União","3","Outras Despesas Correntes","80","Transferências ao Exterior","0","Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino","2","Primária discricionária, considerada no cálculo do RP",13000,13000
"2026","20","Orçamento da Seguridade Social","36000","Ministério da Saúde","36901","Fundo Nacional de Saúde","10","Saúde","301","Atenção Básica","5119","Atenção Primária à Saúde","8581","Estruturação da Rede de Serviços de Atenção Primária à Saúde","0033","No Estado do Rio de Janeiro","0000","Estruturação da Rede de Serviços de Atenção Primária à Saúde - Despesas Diversas","1001","Recursos Livres da Seguridade Social","3","Outras Despesas Correntes","41","Transferências a Municípios - Fundo a Fundo","6","Recursos para identificação das despesas com ações e serviços públicos de saúde, de acordo com os art. 2º e art. 3º da Lei Complementar nº 141, de 13 de janeiro de 2012","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,0
"2026","20","Orçamento da Seguridade Social","36000","Ministério da Saúde","36901","Fundo Nacional de Saúde","10","Saúde","303","Suporte Profilático e Terapêutico","5117","Qualificação da Assistência Farmacêutica no Sistema Único de Saúde","20AE","Promoção da Assistência Farmacêutica e Insumos Estratégicos na Atenção Básica em Saúde","0042","No Estado de Santa Catarina","0004","Repasse de Recursos para Aquisição de Medicamentos e Insumos Estratégicos na Atenção Básica no âmbito da saúde das Pessoas Privadas de Liberdade","1001","Recursos Livres da Seguridade Social","3","Outras Despesas Correntes","31","Transferências a Estados e ao Distrito Federal - Fundo a Fundo","6","Recursos para identificação das despesas com ações e serviços públicos de saúde, de acordo com os art. 2º e art. 3º da Lei Complementar nº 141, de 13 de janeiro de 2012","1","Primária obrigatória, considerada no cálculo do RP",555331,555331
"2026","10","Orçamento Fiscal","53000","Ministério da Integração e do Desenvolvimento Regional","53101","Ministério da Integração e do Desenvolvimento Regional - Administração Direta","18","Gestão Ambiental","544","Recursos Hídricos","2321","Recursos Hídricos: Água em Quantidade e Qualidade para sempre","5900","Integração do Rio São Francisco com as Bacias dos Rios Jaguaribe, Piranhas-Açu e Apodi (Eixo Norte)","0020","Na Região Nordeste","000C","Reconstrução de casas danificadas pelas obras do PISF Eixo Norte - Montevideu","1000","Recursos Livres da União","4","Investimentos","90","Aplicações Diretas","0","Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino","3","Primária discricionária, PAC, considerada no cálculo do RP",7360030,7360030
"2026","10","Orçamento Fiscal","46000","Ministério da Gestão e da Inovação em Serviços Públicos","46101","Ministério da Gestão e da Inovação em Serviços Públicos- Administração Direta","04","Administração","126","Tecnologia da Informação","2301","Transformação do Estado para a Cidadania e o Desenvolvimento","21CQ","Gestão do Governo Digital","0001","Nacional","0002","Apoio ao Governo Digital e à Governança de TIC","1000","Recursos Livres da União","3","Outras Despesas Correntes","90","Aplicações Diretas","0","Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino","2","Primária discricionária, considerada no cálculo do RP",8585600,7956601
"2026","10","Orçamento Fiscal","39000","Ministério dos Transportes","39252","Departamento Nacional de Infraestrutura de Transportes - DNIT","26","Transporte","782","Transporte Rodoviário","3106","Transporte Rodoviário","165Q","Adequação de Trecho Rodoviário - Uberlândia - Luizlâdia do Oeste - na BR-365/MG","2788","No Município de Luislândia - MG","0000","Adequação de Trecho Rodoviário - Uberlândia - Luizlâdia do Oeste - na BR-365/MG","1000","Recursos Livres da União","4","Investimentos","90","Aplicações Diretas","0","Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino","2","Primária discricionária, considerada no cálculo do RP",9900000,8899851
"2026","10","Orçamento Fiscal","24000","Ministério da Ciência, Tecnologia e Inovação","24101","Ministério da Ciência, Tecnologia e Inovação - Administração Direta","19","Ciência e Tecnologia","571","Desenvolvimento Científico","2324","Inovação nas Empresas para uma Nova Industrialização","20UT","Promoção da Pesquisa, Desenvolvimento Inovação (PD&I) em Tecnologias Digitais","0001","Nacional","0000","Promoção da Pesquisa, Desenvolvimento Inovação (PD&I) em Tecnologias Digitais - Despesas Diversas","1000","Recursos Livres da União","3","Outras Despesas Correntes","99","A DEFINIR","0","Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,5e+05
"2026","10","Orçamento Fiscal","49000","Ministério do Desenvolvimento Agrário e Agricultura Familiar","49101","Ministério do Desenvolvimento Agrário e Agricultura Familiar - Administração Direta","21","Organização Agrária","608","Promoção da Produção Agropecuária","5636","Abastecimento e Soberania Alimentar","21IP","Promoção e Fortalecimento da Comercialização, do Abastecimento, do Acesso aos Mercados e do Cooperativismo, Associativismo e Agroindústria para a Agricultura Familiar e Povos e Comunidades Tradicionais","0001","Nacional","0001","Apoio ao Cooperativismo e ao Associativismo da Agricultura Familiar","3000","Recursos Livres da União","3","Outras Despesas Correntes","90","Aplicações Diretas","0","Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino","2","Primária discricionária, considerada no cálculo do RP",0,0
"2026","10","Orçamento Fiscal","52000","Ministério da Defesa","52931","Fundo Naval","05","Defesa Nacional","125","Normatização e Fiscalização","6112","Defesa Nacional","21BY","Fiscalização da Navegação Aquaviária","0033","No Estado do Rio de Janeiro","0000","Fiscalização da Navegação Aquaviária - Despesas Diversas","1000","Recursos Livres da União","4","Investimentos","90","Aplicações Diretas","0","Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,0
"2026","10","Orçamento Fiscal","26000","Ministério da Educação","26236","Universidade Federal Fluminense","12","Educação","364","Ensino Superior","5113","Educação Superior: Qualidade, Democracia, Equidade e Sustentabilidade","20RK","Funcionamento de Instituições Federais de Ensino Superior","3343","No Município de Santo Antônio de Pádua - RJ","0000","Funcionamento de Instituições Federais de Ensino Superior - Despesas Diversas","1000","Recursos Livres da União","4","Investimentos","90","Aplicações Diretas","8","Recursos para identificação das despesas com manutenção e desenvolvimento do ensino, conforme arts. 70 e 71 da Lei nº 9.394, de 20 de dezembro de 1996, no âmbito do Ministério da Educação","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,350000
"2026","10","Orçamento Fiscal","52000","Ministério da Defesa","52121","Comando do Exército","05","Defesa Nacional","183","Informação e Inteligência","6112","Defesa Nacional","2866","Ações de Caráter Sigiloso","0001","Nacional","0000","Ações de Caráter Sigiloso","1000","Recursos Livres da União","3","Outras Despesas Correntes","91","Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S","0","Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino","2","Primária discricionária, considerada no cálculo do RP",55000,55000
"2026","10","Orçamento Fiscal","26000","Ministério da Educação","26101","Ministério da Educação - Administração Direta","12","Educação","122","Administração Geral","0032","Programa de Gestão e Manutenção do Poder Executivo","20RH","Gerenciamento das Políticas de Educação","0001","Nacional","0009","Gerenciamento de Políticas de Regulação e Supervisão do Ensino Superior","1000","Recursos Livres da União","3","Outras Despesas Correntes","90","Aplicações Diretas","8","Recursos para identificação das despesas com manutenção e desenvolvimento do ensino, conforme arts. 70 e 71 da Lei nº 9.394, de 20 de dezembro de 1996, no âmbito do Ministério da Educação","2","Primária discricionária, considerada no cálculo do RP",2714697,2515812
"2026","10","Orçamento Fiscal","51000","Ministério do Esporte","51101","Ministério do Esporte - Administração Direta","27","Desporto e Lazer","812","Desporto Comunitário","5126","Esporte para a Vida","00SL","Apoio à Implantação e Modernização de Infraestrutura para Esporte Amador, Educacional, Recreativo e de Lazer","0001","Nacional","0000","Apoio à Implantação e Modernização de Infraestrutura para Esporte Amador, Educacional, Recreativo e de Lazer - Despesas Diversas","1052","Recursos Livres da UO","4","Investimentos","30","Transferências a Estados e ao Distrito Federal","0","Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino","8","Primária discricionária, decorrente de emendas de comissão permanente do SF, da CD e de comissão mista permanente do CN, considerada no cálculo do RP",0,0
"2026","10","Orçamento Fiscal","73000","Transferências a Estados, Distrito Federal e Municípios","73113","Recursos sob Supervisão do Ministério da Gestão e Inovação em Serviços Públicos","28","Encargos Especiais","845","Outras Transferências","0903","Operações Especiais: Transferências Constitucionais e as Decorrentes de Legislação Específica","0EC2","Transferências Especiais","0024","No Estado do Rio Grande do Norte","0000","Transferências Especiais","1000","Recursos Livres da União","4","Investimentos","30","Transferências a Estados e ao Distrito Federal","0","Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,0
